I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,Type,vx,vy,omega,Ix,Iy,Iphi,Isum,Tx,Ty,Tz
1.126697,0.0211161176470588,0.927601058823529,0.712941176470588,-0.252941177058824,1.08176470588235,0.0435288794117647,0.00317385235294118,0.0116613017647059,-249.352941176471,4.76470588235294,265.235294117647,0,3.6678722983810457,0.8470588235293502,3.441176470588156,1.1860495372574902,0.13413772156862738,0.6918047254901959,2.0119919843163134,3.092511891925096,6.3148442781323,4.97420203099917
1.03921505882353,0.0150829470588235,0.953242764705882,0.229411764705882,0.276470588235294,0.485294117647059,0.0136718670588235,-0.00557216470588235,0.0121639499411765,-260.470588235294,0.0,263.647058823529,0,0.7335744596761671,0.42352941176466924,0.5294117647058366,1.1503460607636822,0.13081946196078434,0.6691802568627452,1.9503457795872117,0.6376989366044925,3.2375107297997476,0.791134764178232
0.911010764705883,0.00452488823529412,0.947209882352941,1.17058823529412,0.222941176470588,0.664117647058824,0.0117043911764706,0.0037195615882353,0.00574449935294118,-268.411764705882,0.0,268.411764705882,0,0.0,0.0,0.0,1.0728441907931328,0.12327805803921571,0.6209151784313728,1.8170374272637213,0.0,0.0,0.0
0.692308,1.15686211764706,0.550528,1.16529411764706,0.698235294117647,-3.42176470588235,0.00132123235294118,-0.0103113667058824,-0.00152229647058824,141.352941176471,-306.529411764706,162.0,0,70.0563608990801,122.18823529411773,-0.5294117647058366,0.7175516991585579,-0.071392549019608,0.79989937254902,1.4460585226879699,97.63249251758751,-1711.4984262651649,-0.6618479559732282
0.529411823529412,1.02413347058824,0.453996823529412,0.808235294117647,0.0900000000000001,-1.44941176470588,0.00621840911764706,-0.0109863263529412,-0.00624710294117647,155.647058823529,-314.470588235294,169.941176470588,0,75.19138211681347,127.270588235294,1.8529411764705042,0.5677712471028177,-0.07099055294117708,0.6691807058823546,1.165961400043995,132.43252894628716,-1792.7820387700133,2.7689698166465977
0.601810176470588,1.069383,0.565611058823529,0.303529411764706,0.944117647058824,-2.36705882352941,0.000373404647058822,-0.0103831582352941,-0.00469611541176471,142.941176470588,-314.470588235294,149.294117647059,0,67.4888502902132,122.82352941176465,-3.7058823529411598,0.6740109644547441,-0.06475631764705887,0.7456014117647056,1.3548560585723908,100.13019646469665,-1896.7034240765402,-4.970326362674122
0.377073829411765,0.929109647058824,1.03016611764706,-0.355294117647059,-0.0423529411764706,-4.01823529411765,0.0336626647647059,-0.00209675529411765,0.029383037,-108.0,-319.235294117647,446.294117647059,0,78.12567995551858,130.23529411764704,3.1764705882353326,0.8124703622488073,-0.03006528980392155,0.7787831980392164,1.5611882704841022,96.15819060682698,-4331.749168792641,4.07876106756399
0.276017882352941,0.728506941176471,0.831071058823529,0.968823529411765,0.722941176470588,-3.21588235882353,0.00179514823529412,-0.0133128876470588,-0.0123793764705882,-111.176470588235,-333.529411764706,462.176470588235,0,81.05997779422346,135.74117647058827,2.911764705882329,0.6391780982050929,-0.0233283294117648,0.611865294117647,1.227715062910975,126.8190790983795,-5818.726839570952,4.758832922663639
0.342382823529412,0.812971529411765,0.915535941176471,0.662352941176471,0.63764705882353,-4.25117647058824,0.00739603588235294,-0.0119198090588235,0.0102682994117647,-108.0,-328.764705882353,454.235294117647,0,79.95961610470911,133.83529411764707,2.9117647058823386,0.7262597374216231,-0.024534952941176483,0.6902967647058826,1.3920215491863293,110.09782311295791,-5454.8828538013695,4.218134655640411
0.372780769230769,0.467455538461539,0.339250153846154,1.05923076923077,-0.340769230769231,16.91,0.0135592130769231,-0.0152494123076923,0.00901443361538461,155.769230769231,162.0,164.076923076923,0,73.8653052089374,-0.5538461538461358,80.30769230769234,0.4110912451097993,-0.014858676923077,0.393162153846154,0.7893947220328763,179.68104669611378,37.27425777634062,204.2609938979963
0.362918923076923,0.475345076923077,0.329388230769231,0.0123076923076923,-1.72846153846154,17.0746153846154,-0.00454478538461539,-0.00307992615384615,0.0161508423076923,166.153846153846,155.769230769231,162.0,0,75.78388456501361,2.2153846153845205,80.65384615384617,0.39970372163498075,-0.017225533333333334,0.3892174102564103,0.7716955985580578,189.60014746678118,-128.61050932440526,207.22055085026307
0.422090384615385,0.333333076923077,0.357001615384615,9.82769230769231,1.62538461538462,15.7,0.00393442,-0.00871393615384615,0.0457106369230769,164.076923076923,174.461538461538,172.384615384615,0,77.70246392108984,-1.6615384615384072,85.153846153846,0.44980897592348396,0.007495056410256392,0.370808358974359,0.8281123913080993,172.74547214528604,-221.68458388981878,229.6438149058401
0.430768933333333,0.396581,0.3555552,0.294666666666667,-1.77866666666667,36.7033333333333,-0.0252604078,0.00559890466666667,0.0208007826666667,342.0,343.8,356.4,0,161.28857120081386,1.4399999999999789,173.69999999999996,0.453984450050299,-0.0004558577777778054,0.39430171111111095,0.8478303033836322,355.27333850959866,-3158.879962561185,440.52560540639587
0.439316,0.432478466666667,0.316239206666667,-0.233333333333333,-0.884,33.3766666666667,0.0037760446,0.000748700200000001,0.0091471328,343.8,351.0,365.4,0,163.78272436371304,0.9599999999999909,176.69999999999996,0.4362200019566235,-0.007293448444444476,0.3960112244444447,0.8249377779566238,375.4589969031249,-131.62497922793114,446.19947388584364
0.3863246,0.382905733333333,0.384615066666667,-0.148666666666667,-1.676,38.1446666666667,-0.00945637846666667,0.00403646,5.99999999915483e-09,342.0,358.2,351.0,0,160.04149461936427,-3.120000000000012,175.20000000000002,0.4451022240789606,0.000341880000000061,0.38461513333333336,0.830059237412294,359.56121079946143,-9126.009126007533,455.52029760659445
0.42948675,0.509615,0.4102562625,0.1325,-3.7125,76.580625,0.0115203875,-0.04873654875,0.0410310125,742.5,756.0,762.75,0,347.6225970790737,-0.9000000000000303,376.875,0.48482585431698233,-0.011965799166666676,0.44978600416666675,0.9226460593169824,717.005073025243,75.21436616679772,837.8984595090917
0.4038460625,0.501602625,0.2676279375,-0.5625,-5.16875,74.3475,-0.0474242466875,-0.03778071,-0.07167065,750.9375,747.5625,761.0625,0,349.1814428058857,2.24999999999997,376.59375,0.38767569465383483,-0.02211541666666667,0.39102554166666664,0.7565858196538349,900.7050161286959,-101.7389829869798,963.0924578349689
0.4246793125,0.5144230625,0.38461525,-0.79875,-4.934375,74.785,-0.00245660625,0.0106507,0.01577752875,756.0,756.0,754.3125,0,348.7917313741827,-0.22500000000003031,377.71875,0.4672464335130755,-0.014636770833333338,0.44123920833333335,0.8938488710130755,746.4834536065475,15.372243137647693,856.0407662472576
0.4991452,0.0290598,0.352136466666667,-0.066666666,-0.334,1.70666666666667,0.0265299526666667,-0.00556643153333333,0.0120117112,-289.8,0.0,302.4,0,2.909845356715706,1.6799999999999953,2.0999999999999943,0.49148769940619347,0.052877471111111116,0.29344715555555567,0.8378123260728603,5.920484602628568,31.77156480251904,7.15631404238444
0.482051133333333,0.00683760666666667,0.309401406666667,0.423333333333333,0.188666666666667,0.481333326666667,0.00776368533333333,0.008203152,0.0049153686,-293.4,1.8,306.0,0,2.9098453567157194,1.2000000000000028,2.4000000000000057,0.4569453370198131,0.05185182177777777,0.26609671555555553,0.7748938743531464,6.368038189630434,23.142870565722127,9.019277051162756
0.516239466666667,0.0153846,0.369230466666667,0.66,0.440666667333333,0.394,0.0024739648,-0.00533853066666667,0.0008137932,-288.0,0.0,291.6,0,0.8313843876330664,0.480000000000003,0.6000000000000038,0.5112263043693204,0.056980048888888926,0.30028484444444464,0.8684911977026539,1.6262551056693226,8.424001196208216,1.9981028383568957
0.253204875,0.3349358125,0.1522434625,1.1375,1.070625,0.054375,-0.02204895,-0.0489349289375,-0.0350342,168.75,-357.75,170.4375,0,78.33199777230247,140.625,-3.09375,0.23408570679811125,-0.01762821916666667,0.24679471666666664,0.4632522042981112,334.6295630081354,-7977.2663744678675,-12.535722165311077
0.2083331375,0.296474125,0.16987165625,-0.1125,-0.429999999375,0.1356249875,-0.0089721825,-0.0116577175,-0.0026092486875,168.75,-356.0625,170.4375,0,78.33199777230247,140.175,-2.8125,0.2183566394803694,-0.014316230416666667,0.22489297291666666,0.4289333819803694,358.73421554165583,-9791.334444911636,-12.505948778764921
0.1826921375,0.2692305625,0.18749981875,-0.064375,-0.04,0.50625,-0.00880433125,0.000671413750000001,0.00308227625,170.4375,-352.6875,173.8125,0,79.50113206741146,139.95,-1.40625,0.21373042559277167,-0.011217944583333335,0.21314083958333332,0.41565332059277166,371.9691842980178,-12475.547455273201,-6.597750120291646
0.227350213333333,0.305982733333333,0.341880473333333,-1.23533333333333,0.578666666,0.59,0.036393232,0.04106441,0.0230468533333333,-115.2,-354.6,496.8,0,88.12674508910449,145.44,4.5,0.32864549017799516,-0.002848985333333339,0.2917378066666663,0.6175343115113281,268.1513902453822,-51049.75385388659,15.424809185398479
0.222222,0.266666406666667,0.3042732,0.475333333333333,0.472,1.42666666666667,0.0299804664666667,0.022607426,0.0124349007333333,-118.8,-363.6,495.0,0,86.8796685076549,147.12,2.0999999999999943,0.3039721454470459,-0.00045584088888894016,0.26438720222222234,0.5679035067803793,285.81457152885724,-322744.19339297997,7.942895807168856
0.2529912,0.20170922,0.264957006666667,0.628,0.434666666666667,0.675999993333333,0.0112630166666667,0.013411438,0.006526674,-115.2,-361.8,504.0,0,89.7895138643706,148.32000000000002,4.5,0.29903753654528414,0.007635317777777791,0.239885808888889,0.546558663211951,300.26168253554187,19425.517616526446,18.758925427240772
0.19316222,0.230769006666667,0.150427213333333,0.74,-1.38866666666667,21.3606666666667,0.0057617234,0.0153808846666667,0.00299479006666667,167.4,158.4,183.6,0,81.05997779422346,4.559999999999991,84.89999999999999,0.1983714518257108,-0.007863238666666736,0.19145281333333333,0.3819610264923774,408.6272346559361,-579.9137217251726,443.4513054252323
0.140170826666667,0.184615213333333,0.2341878,0.678666666666667,-0.930666666666667,19.6593333333333,-0.00434569333333333,-0.004264324,-0.00807291786666666,180.0,178.2,172.8,0,81.47566998804,-0.48000000000000304,88.5,0.2161360538794588,0.000341880000000061,0.1863246133333333,0.4028025472127922,376.9647336740948,-1404.0014040011624,474.9775052084728
