I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,Type,vx,vy,omega,Ix,Iy,Iphi,Isum,Tx,Ty,Tz
1.14328635294118,0.0165912470588235,1.07390676470588,0.343529411764706,-0.0329411764705882,0.185294117647059,0.0188993423529412,-0.00324565,0.00432272470588235,-254.117647058824,0.0,257.294117647059,0,0.7335744596761671,0.42352941176466924,0.5294117647058366,1.2800970433189158,0.1456007082352942,0.7445947882352945,2.1702925397895045,0.5730615999035698,2.9088417006889533,0.71100654083351
0.499245823529412,1.135747,0.481146294117647,0.654117647058824,0.263529411764706,-1.82647058823529,0.00900448482352941,-0.0158835035294118,-0.00766889176470588,162.0,-308.117647058824,154.058823529412,0,72.99065873778498,124.30588235294132,1.3235294117646674,0.5660296530349168,-0.08607345882352942,0.7053797058823529,1.1853359000937402,128.95200515808028,-1444.183654891774,1.876336107669949
0.351432588235294,0.874811352941177,0.942684764705882,0.845882352941177,0.114117647058824,-3.03294117647059,0.0160702294117647,-0.0343089529411765,-0.00821462405882353,-111.176470588235,-327.176470588235,462.176470588235,0,81.05997779422346,134.04705882352934,3.9705882352941635,0.747159002083554,-0.030367023529411875,0.7229762352941176,1.4397682138482597,108.49093374793951,-4414.2310718631525,5.492003805185752
0.333333076923077,0.459565923076923,0.258382384615385,0.533076923076923,-1.13076923076923,16.2330769230769,-0.00826321846153846,0.00734299384615385,0.02129657,157.846153846154,162.0,170.307692307692,0,75.78388456501361,0.5538461538461282,81.69230769230768,0.34162708100289474,-0.021827758974358943,0.35042712820512834,0.6702264502336641,221.83219299400758,-25.37347762070907,233.1220990530383
0.347008333333333,0.353845866666667,0.336751866666667,0.0933333333333334,-1.02666666666667,34.4226666666667,-0.00377605186666667,-4.88173333333335e-05,0.00390623733333333,360.0,352.8,349.2,0,163.78272436371304,0.4799999999999879,177.0,0.3947691355311524,-0.0015954355555556057,0.34586868888888905,0.7390423888644859,414.88229352922264,-300.85828182062124,511.7549107108148
0.3509613125,0.4519229375,0.4374998125,-0.68875,-5.43625,76.135,0.00910950625,0.0226439875,0.0879822625,759.375,762.75,767.8125,0,352.6888456912127,0.2249999999999697,381.65625,0.4552182427643052,-0.007692316666666676,0.4134613541666667,0.8609872802643053,774.7686989640739,-29.249965875035837,923.0759928439503
0.505982933333333,0.00341880666666667,0.288888606666667,0.724,0.322,0.722666666666667,-0.001660166,0.00696613746666667,0.00236004,-291.6,1.8,300.6,0,2.078460969082653,0.7199999999999999,1.8000000000000018,0.45891929759017236,0.0525355951111111,0.2660967822222222,0.7775516749235056,4.529033710277261,13.70499369955214,6.764456093635847
0.22435875625,0.2788459375,0.174679325,0.560625,0.3825,0.0425,-0.00912476375,-0.019577055625,0.008163484375,168.75,-356.0625,180.5625,0,80.67026636252048,141.525,-1.125,0.2303847436265993,-0.010576919583333334,0.2259613395833333,0.44576916362659924,350.1545505689753,-13380.549874181625,-4.978727786241974
0.225640873333333,0.2837604,0.2803416,0.378666666666667,0.157333332666667,1.32133333333333,0.00834961666666667,0.00981445333333333,0.00146484666666666,-113.4,-354.6,484.2,0,85.6325919262053,144.0,2.699999999999998,0.29212911718423246,-0.004102555111111143,0.2632476244444444,0.5512741865175657,293.1326830806829,-35100.07692766833,10.256502810606765
0.282051,0.331623733333333,0.09914524,0.541333333333334,-0.878666666666667,20.5266666666667,0.00208333866666667,-0.0173990953333333,-0.00550130333333333,167.4,165.6,187.2,0,81.89136218185652,3.119999999999997,86.7,0.22008375177807318,-0.018803415111111072,0.23760665777777767,0.4388869944447398,372.09181286782893,-165.92730530936194,364.8887653690514
0.22735028,0.252991206666667,0.176068226666667,1.382,-1.82666666666667,43.502,-0.00613608666666666,0.00364582933333333,-0.01809896,358.2,367.2,374.4,0,169.18672288332792,-0.24000000000002425,183.29999999999998,0.23291378342007704,-0.006837593777777806,0.218803237777778,0.44487942742007724,726.3920597528025,35.10006704113145,837.7389743481036
0.297435813333333,0.287179406666667,0.314529813333333,3.17666666666667,-4.95333333333333,88.2946666666667,-0.0107259133333333,-0.0469889546666667,-0.0532714466666667,752.4,748.8,765.0,0,350.4285193873353,2.639999999999994,377.7,0.35331851929079766,0.0025071208888887884,0.29971501111111104,0.6555406512907975,991.8204120484164,1053.0006796641148,1260.1971406096113
0.603550538461539,0.0197238538461538,0.522682615384616,0.391538461538462,0.371538461538462,0.412307692307692,0.0168832753846154,-0.0216721507692308,0.00257286615384615,-267.923076923077,0.0,274.153846153846,0,1.4389345170571677,0.8307692307691997,1.0384615384615,0.6502310145433589,0.07245236307692314,0.38198566923076965,1.1046690468510516,2.2129589097925386,11.466420079179015,2.7185876908752102
0.415954333333333,0.635327777777778,0.192307522222222,7.44388888888889,1.00722222222222,1.17166666666667,-0.0168660705,-0.0170220138888889,0.0285373393888889,157.5,-318.0,174.0,0,76.55664569454439,129.0,2.25,0.35118014604278097,-0.04415958000000008,0.41452987777777767,0.7215504438205586,217.99821703251473,-2921.223435548974,5.427835532777173
0.208546813333333,0.4837606,0.565812133333333,3.21333333333333,2.21133333333333,1.04466666666667,-0.00380860473333333,-0.0233560693333333,-0.0150553454666667,-111.6,-316.8,468.0,0,82.30705437567305,132.0,6.600000000000004,0.44707634630739473,-0.012877483555555602,0.419373182222222,0.8535720449740611,184.1006688353883,-10250.449898113253,15.737773133291878
0.2964740625,0.3237176875,0.208333125,-0.466875,0.4925,16.476875,0.0029449531875,0.014068603125,-0.0072174024375,162.0,158.625,162.0,0,74.8245948869755,0.8999999999999925,80.4375,0.2914505655919829,-0.009508545833333345,0.27617495833333333,0.5581169780919829,256.73168530311386,-94.65169709178187,291.25558843360017
0.382783642857143,0.375457571428571,0.166666528571429,0.293571428571429,-0.314285714285714,41.0607142857143,-0.0298200341428571,-0.0248151571428571,0.00578961214285714,331.714285714286,333.642857142857,366.428571428571,0,161.2291866016972,4.114285714285718,171.96428571428567,0.31722520438057206,-0.013430998095238008,0.308302580952381,0.612096787237715,508.248349674864,-306.32762249772395,557.7776390423617
0.168269075,0.31089725,0.4070512625,0.71875,-5.865625,82.46625,0.0506591075,0.089614820625,-0.00172431875,745.875,735.75,725.625,0,339.8283684450137,-3.031649005909761e-14,367.875,0.3321613517258914,-0.0030982775000000093,0.2954058625,0.6244689367258913,1023.0822059197584,9.784949882345114e-12,1245.3205799190935
1.27451,0.0,1.07993917647059,0.989411764705882,0.273529411176471,0.624117647058823,-0.00318818947058824,-0.00239832705882353,-0.00844439529411765,-203.294117647059,0.0,235.058823529412,0,7.335744596762314,4.235294117647064,5.2941176470588305,1.3593418658285878,0.15696327843137264,0.7848163921568633,2.3011215364168236,5.39654135664453,26.98270678322265,6.745676695805662
1.15555533333333,1.393162,1.16239286666667,0.820666666666667,-0.0746666666666667,4.392,0.00237629853333333,-0.017366532,-0.0187174445333333,82.8,-239.4,93.6,0,40.73783499401999,87.35999999999999,-10.500000000000005,1.3382680172376087,-0.031225053333333364,1.2370367333333332,2.5440796972376085,30.440714766619887,-2797.7534279098077,-8.488026035982445
1.16591288235294,1.52337823529412,1.01960752941176,0.836470588235294,0.258823529411765,-0.772352941764706,0.00512696647058824,0.0310489605882353,0.00573013352941177,-34.9411764705882,-239.823529411765,414.529411764706,0,87.66214793130958,114.56470588235304,23.2941176470588,1.2618107980517714,-0.057415737254902705,1.2362995490196067,2.4406946098164752,69.47329034325861,-1995.3537367940078,18.841807121527452
0.9391025,1.192307625,1.0112179375,-0.39875,0.640625,9.544375,0.0031585725,-0.0202941926875,-0.0176086538125,104.625,86.0625,101.25,0,47.544794667765686,4.4999999999999964,48.65625,1.1260180295966538,-0.02895298750000001,1.0475426875,2.144607729596654,42.223830718586726,-155.42437546384446,46.44798782961291
0.726496,1.04957266666667,0.8410258,0.288666666666667,-1.61866666666667,30.2746666666667,-0.00592448413333333,0.00218099133333333,-0.0073730532,304.2,286.2,313.2,0,142.58242247906998,5.999999999999985,150.6,0.9050091331906068,-0.035441568888889344,0.8723648222222233,1.7419323865239407,157.54804813559846,-169.2927313350662,172.634196340435
0.736264,1.122711,0.829670285714286,-0.461428571428571,-3.455,69.0942857142857,-0.0140032161428572,0.0220598785714286,-0.0112652757142857,696.214285714286,663.428571428571,707.785714285714,0,324.2399111768938,10.285714285714372,344.57142857142844,0.9040925813904074,-0.04529918095238095,0.8962150952380954,1.7550084956761218,358.6357391388436,-227.0618158974406,384.4740290609443
0.794871666666667,0.0170940066666667,0.726496,0.64,0.0546666666666667,0.52,0.0034993454,0.00971679466666667,0.000813793999999999,-250.2,0.0,261.0,1,2.4941531628991864,1.4400000000000013,1.8000000000000018,0.8783620318863931,0.09914531022222221,0.5128205577777779,1.4903278998863931,2.8395502906047505,14.524136308337889,3.50999969229003
0.4461538,0.769231,0.463247866666667,0.678666666666667,0.0626666733333333,-0.301333333333333,0.00563151933333333,0.0209472652666667,0.0066894546,144.0,-307.8,154.8,1,69.00490417354408,121.92,-1.5,0.5250432970514946,-0.04193735555555554,0.5595442222222223,1.0426501637181613,131.42707384525718,-2907.1933216792677,-2.680753263866742
0.30128175625,0.6394233125,0.836538625,8.37,1.899375,0.455625,0.0247726475,-0.001998904375,0.0324859731875,-111.375,-318.9375,433.6875,1,74.43488345527251,128.025,0.5625,0.6569209034041302,-0.009401749583333337,0.5924145645833333,1.2399337184041301,113.30874549668732,-13617.146347627933,0.949504002143544
0.3641024,0.264957,0.367521133333333,0.76,-0.611333333333333,16.9446666666667,0.00317383866666667,-0.00307617333333333,0.00105794326666667,162.0,163.8,162.0,1,74.8245948869755,-0.4800000000000106,81.3,0.42240304391546496,0.01344730222222219,0.332193511111111,0.7680438572487982,177.14028334973378,-35.69489196180866,244.7368695675908
0.40854694,0.3316236,0.314529733333333,0.346666666666667,-1.89266666666667,36.8773333333333,-0.00499674066666667,-0.0101562653333333,-0.0153808522666667,342.0,342.0,356.4,1,161.28857120081386,1.9199999999999817,173.4,0.41746851199373897,0.0039886315555555255,0.3515667577777777,0.7730239013270721,386.34906961134544,481.3681016301766,493.22069326476156
0.381196466666667,0.32307674,0.345299013333333,-0.431333333333333,-4.506,82.482,0.0354817941333333,-0.024527932,-0.00867514666666667,750.6,732.6,756.0,1,347.9343662244361,5.519999999999952,373.2,0.41944236094304643,0.005356133333333335,0.34985740666666665,0.7746559009430465,829.5165167441921,1030.5942097532952,1066.720306297741
0.0573152,0.0,0.0633483647058824,0.748823529411765,0.141176470588235,0.471176470588235,0.0203929364705882,-0.007740694,0.00268554294117647,3.17647058823529,0.0,-3.17647058823529,0,0.0,0.0,0.0,0.06966514156432103,0.008044237647058826,0.04022118823529413,0.11793056744667399,0.0,0.0,0.0
0.262443182352941,0.717949,0.956259823529412,0.94,0.772941176470588,-3.50882352941176,0.00853056235294118,-0.0120634270588235,-0.0100815705882353,-114.352941176471,-331.941176470588,457.411764705882,0,79.2260416450327,134.2588235294116,1.8529411764704946,0.7036185085083826,-0.014479666274509813,0.6455506686274509,1.3346895108613237,112.59800685599622,-9272.231899830627,2.870326477099247
0.424062846153846,0.499013769230769,0.422090538461538,0.921538461538461,-1.60230769230769,17.1653846153846,-0.0122633776923077,-0.0162635168461538,0.000187796153846154,155.769230769231,157.846153846154,157.846153846154,0,72.42637069188022,-0.27692307692307927,78.57692307692317,0.4885268843834049,-0.010124943589743614,0.44838905128205103,0.9267909920757122,148.25462632070557,27.35057973099202,175.24273363110237
0.282051,0.494017066666667,0.364102333333333,0.146,-1.24466666666667,35.496,0.00930990666666667,-0.002978498,0.0022460918,354.6,345.6,354.6,0,163.78272436371304,2.399999999999985,175.80000000000004,0.37305680093777377,-0.022792053333333413,0.38005680000000003,0.7303215476044405,439.0289198642224,-105.29985889818805,462.5624380355779
0.39903825,0.374999875,0.346153875,-0.286875,-5.191875,74.10125,-0.00927725,-0.132781935625,-0.000961256250000001,754.3125,757.6875,759.375,0,349.57115423758864,-0.22500000000003031,378.5625,0.43023687396673926,-0.00032050833333333956,0.3733973333333333,0.8033136989667392,812.5085862924276,702.0098281376748,1013.8328965034566
0.519658066666667,0.0119658133333333,0.345298866666667,0.39333334,0.348,0.581333333333333,0.011832688,0.00571288933333333,0.007389324,-284.4,1.8,300.6,0,3.741229744348786,1.6800000000000057,3.0000000000000093,0.4993831182974336,0.05606835377777782,0.2923075822222225,0.8477590542974338,7.491702477055906,29.96342654643551,10.263161759927609
0.20833313125,0.29807675625,0.23717925625,-0.236250000625,0.4525,-0.08,-0.008483871875,-0.01870727125,0.003219595,175.5,-352.6875,180.5625,0,82.22911208933245,141.525,0.5625,0.25721669685043785,-0.010042741666666672,0.2478630479166667,0.49503700310043786,319.6880805025876,-14092.267300844964,2.2693983824047725
0.1948716,0.239316013333333,0.2632476,0.266666666666667,0.285333333333333,1.03933332666667,0.00472004466666667,-0.0133951812666667,-0.00262044613333333,-111.6,-358.2,493.2,0,88.12674508910449,146.4,3.9000000000000057,0.26449524344093606,-0.0013675217777777322,0.23247840444444434,0.4956061261076027,333.1883928898854,-107054.9678835132,16.775751749156527
0.186324613333333,0.230769006666667,0.280341606666667,0.564,-0.886,18.67,0.002701826,0.00934246126666666,0.00138347313333333,174.6,167.4,167.4,0,78.9815168251408,0.9599999999999909,84.89999999999999,0.26942986773870514,0.0003418804444443979,0.23247840888888902,0.5022501570720386,293.1431377227175,2807.999157600608,365.19520417303437
